"track","name","corrected_hsec","submitted_on","visibility"
"ZCT271","Shoegazing Leo","16708","2024-02-13 02:56:53","public"
"ZCT271","Shoegazing Leo","17548","2024-02-13 03:05:58","public"
"ZCT271","Shoegazing Leo","15774","2024-02-13 03:17:17","public"
"ZCT271","Shoegazing Leo","15434","2024-02-13 03:24:26","public"
"ZCT271","Alan Rotoi","19837","2024-02-13 14:20:39","public"
"ZCT271","Alan Rotoi","18168","2024-02-13 16:06:25","public"
"ZCT271","Alan Rotoi","15807","2024-02-13 16:14:42","public"
"ZCT271","Alan Rotoi","14465","2024-02-13 16:38:12","public"
"ZCT271","Mark Nailwood","15332","2024-02-13 16:56:15","public"
"ZCT271","Mark Nailwood","15167","2024-02-13 16:58:26","public"
"ZCT271","dreadnaut","14322","2024-02-13 22:16:04","public"
"ZCT271","Spoonboy","14296","2024-02-14 00:39:44","public"
"ZCT271","Spoonboy","17947","2024-02-14 02:36:42","public"
"ZCT271","Shoegazing Leo","15130","2024-02-14 03:15:42","public"
"ZCT271","Shoegazing Leo","15091","2024-02-14 03:16:38","public"
"ZCT271","Ryoma","17936","2024-02-14 07:47:51","public"
"ZCT271","Marco","12870","2024-02-14 20:00:24","public"
"ZCT271","Ryoma","16903","2024-02-14 20:06:15","public"
"ZCT271","Ryoma","17066","2024-02-14 20:06:25","public"
"ZCT271","Ryoma","16534","2024-02-14 20:06:42","public"
"ZCT271","Duplode","12780","2024-02-14 23:03:06","public"
"ZCT271","Alan Rotoi","12652","2024-02-15 01:13:22","public"
"ZCT271","Marco","12794","2024-02-15 09:17:29","public"
"ZCT271","Erik Barros","13084","2024-02-15 14:57:52","public"
"ZCT271","Zapper","15224","2024-02-15 15:33:28","public"
"ZCT271","Mark Nailwood","13923","2024-02-15 15:46:19","public"
"ZCT271","Ryoma","15994","2024-02-15 20:08:22","public"
"ZCT271","Ryoma","15179","2024-02-15 20:48:30","public"
"ZCT271","Ryoma","15638","2024-02-15 20:49:00","public"
"ZCT271","Frieshansen","14314","2024-02-16 19:28:04","public"
"ZCT271","Ryoma","14317","2024-02-17 13:19:00","public"
"ZCT271","Ryoma","14079","2024-02-17 13:38:47","public"
